date,spy_close,spy_open,spy_high,spy_low,spy_volume,spy_sma20,spy_sma50,spy_sma200,spy_above_sma20,spy_above_sma50,spy_above_sma200,spy_sma20_slope_up,spy_return_1d,spy_return_5d,spy_return_20d,spy_return_60d,spy_gap_pct,spy_range_pct,spy_range_pct_sma10,spy_range_expansion,spy_realized_vol_20d,qqq_close,qqq_above_sma20,qqq_above_sma50,qqq_return_1d,qqq_return_5d,qqq_realized_vol_20d,spy_qqq_divergence_1d,market_regime_label
2023-08-30,451.01,449.51,451.67,448.78,69053911,443.808,445.2374,414.514,1,1,1,1,0.004119,0.018012,0.001955,0.055982,0.000779,0.006408,0.01161,0.5519,0.122325,376.86,1,1,0.005577,0.020996,0.178026,-0.001458,bullish
2023-08-31,450.35,451.65,452.83,450.16,66084563,443.8835,445.5456,414.7731,1,1,1,1,-0.001463,0.030809,0.003364,0.052146,0.001419,0.005929,0.010901,0.5439,0.121974,377.99,1,1,0.002998,0.046426,0.178112,-0.004461,bullish
2023-09-01,451.19,453.17,453.67,449.68,58944098,444.1025,445.8392,415.0535,1,1,1,1,0.001865,0.025502,0.009803,0.057766,0.006262,0.008843,0.010741,0.8233,0.120812,377.59,1,1,-0.001058,0.037278,0.177156,0.002923,bullish
2023-09-05,449.24,450.73,451.06,449.17,54634810,444.029,446.1598,415.3072,1,1,1,0,-0.004322,0.014635,-0.003262,0.046862,-0.00102,0.004207,0.010071,0.4177,0.117893,378.07,1,1,0.001271,0.030838,0.174841,-0.005593,neutral
2023-09-06,446.22,448.4,448.51,443.81,70758512,443.9025,446.4554,415.5611,1,0,1,0,-0.006722,-0.006546,-0.005638,0.037962,-0.00187,0.010533,0.0103,1.0226,0.119315,374.74,1,1,-0.008808,-8e-05,0.175053,0.002086,neutral
2023-09-07,444.85,443.11,445.55,442.75,70348426,443.8575,446.629,415.8142,1,0,1,0,-0.00307,-0.013658,-0.002019,0.025473,-0.00697,0.006294,0.009898,0.6359,0.117402,372.06,1,0,-0.007152,-0.012737,0.172215,0.004082,neutral
2023-09-08,445.52,444.9,447.11,444.53,62068437,443.838,446.8116,416.0616,1,0,1,0,0.001506,-0.010725,-0.000875,0.02029,0.000112,0.005791,0.008563,0.6763,0.117532,372.58,1,1,0.001398,-0.014313,0.172178,0.000108,neutral
2023-09-11,448.45,448.24,448.77,446.4699,59977618,443.978,447.0184,416.3309,1,1,1,1,0.006577,-0.006073,0.006283,0.025779,0.006105,0.005129,0.007644,0.671,0.119807,376.97,1,1,0.011783,-0.001642,0.174489,-0.005206,bullish
2023-09-12,445.99,446.95,448.53,445.39,67565422,443.872,447.0726,416.5614,1,0,1,0,-0.005486,-0.007234,-0.004731,0.007659,-0.003345,0.007041,0.007574,0.9296,0.119851,372.79,1,1,-0.011088,-0.013966,0.175977,0.005602,neutral
2023-09-13,446.51,446.22,447.71,445.0793,60123672,444.053,447.127,416.7818,1,0,1,1,0.001166,0.00065,0.008174,0.016042,0.000516,0.005892,0.006607,0.8918,0.111947,374.21,1,1,0.003809,-0.001414,0.171421,-0.002643,neutral
2023-09-14,450.36,449.07,451.08,447.715,83133514,444.589,447.2716,417.022,1,1,1,1,0.008622,0.012386,0.024384,0.030148,0.005733,0.007472,0.006713,1.1131,0.111577,377.27,1,1,0.008177,0.014003,0.167342,0.000445,bullish
2023-09-15,443.37,447.14,447.48,442.92,111798734,444.943,447.3458,417.2592,0,0,1,1,-0.015521,-0.004826,0.016228,0.019382,-0.00715,0.010285,0.007149,1.4387,0.123011,370.81,0,0,-0.017123,-0.004751,0.175117,0.001602,neutral
2023-09-18,443.63,443.05,444.97,442.56,55752213,445.2995,447.4474,417.5013,0,0,1,1,0.000586,-0.010748,0.016334,0.016311,-0.000722,0.005432,0.006808,0.7979,0.123008,370.66,0,0,-0.000405,-0.016739,0.174954,0.000991,neutral
2023-09-19,442.71,442.68,443.29,439.94,66514648,445.468,447.5084,417.6764,0,0,1,1,-0.002074,-0.007354,0.007671,0.021929,-0.002141,0.007567,0.007144,1.0592,0.121514,369.87,0,0,-0.002131,-0.007833,0.167002,5.7e-05,neutral
2023-09-20,438.64,444.01,444.435,438.43,82472602,445.4925,447.432,417.8327,0,0,1,1,-0.009193,-0.017626,0.001118,0.016688,0.002936,0.01369,0.007459,1.8354,0.125847,364.54,0,0,-0.01441,-0.025841,0.175573,0.005217,neutral
2023-09-21,431.39,435.7,435.97,431.23,102273826,444.9105,447.1394,417.9551,0,0,1,0,-0.016528,-0.042122,-0.026274,-0.010959,-0.006703,0.010988,0.007929,1.3858,0.132004,357.86,0,0,-0.018324,-0.051449,0.177446,0.001796,bearish
2023-09-22,430.42,432.45,434.1,429.99,100829684,444.587,446.7566,418.1093,0,0,1,0,-0.002249,-0.029208,-0.014809,-0.01368,0.002457,0.009549,0.008305,1.1498,0.123416,357.91,0,0,0.00014,-0.034789,0.160855,-0.002389,bearish
2023-09-25,432.23,429.17,432.27,428.72,70822134,444.2,446.4156,418.3012,0,0,1,0,0.004205,-0.025697,-0.017592,-0.013421,-0.002904,0.008213,0.008613,0.9536,0.121447,359.61,0,0,0.00475,-0.029812,0.159182,-0.000545,bearish
2023-09-26,425.88,429.09,429.82,425.02,96130936,443.356,445.9164,418.4648,0,0,1,0,-0.014691,-0.038016,-0.038124,-0.039253,-0.007265,0.011271,0.009036,1.2473,0.127795,354.21,0,0,-0.015016,-0.042339,0.164085,0.000325,bearish
2023-09-27,426.05,427.09,427.67,422.29,104439847,442.2005,445.3536,418.6139,0,0,1,0,0.000399,-0.028702,-0.051452,-0.039974,0.002841,0.012628,0.00971,1.3005,0.112931,355.04,0,0,0.002343,-0.02606,0.14025,-0.001944,bearish
2023-09-28,428.52,425.48,430.2499,424.87,91858308,441.076,444.82,418.7901,0,0,1,0,0.005797,-0.006653,-0.049866,-0.03297,-0.001338,0.012555,0.010218,1.2287,0.114402,358.01,0,0,0.008365,0.000419,0.142737,-0.002568,bearish
2023-09-29,427.48,431.67,431.85,425.91,115111319,439.9325,444.326,418.9328,0,0,1,0,-0.002427,-0.006831,-0.050783,-0.027703,0.007351,0.013895,0.010579,1.3135,0.114331,358.27,0,0,0.000726,0.001006,0.141789,-0.003153,bearish
2023-10-02,427.31,426.62,428.6,424.46,83798599,438.7385,443.8286,419.0594,0,0,1,0,-0.000398,-0.011383,-0.052927,-0.02563,-0.002012,0.009689,0.011004,0.8805,0.113437,361.26,0,0,0.008346,0.004588,0.147014,-0.008744,bearish
2023-10-03,421.59,425.06,427.3729,420.18,103698607,437.356,443.1764,419.1704,0,0,1,0,-0.013386,-0.010073,-0.061548,-0.0411,-0.005265,0.017061,0.011954,1.4272,0.119636,354.92,0,0,-0.01755,0.002004,0.156199,0.004164,bearish
2023-10-04,424.66,422.07,425.4299,420.56,87452518,436.278,442.5608,419.3456,0,0,1,0,0.007282,-0.003263,-0.048317,-0.04023,0.001139,0.011468,0.011732,0.9775,0.124327,359.75,0,0,0.013609,0.013266,0.165305,-0.006327,bearish
2023-10-05,424.5,424.36,425.37,421.1701,70128794,435.2605,441.9406,419.5517,0,0,1,0,-0.000377,-0.009381,-0.045746,-0.048249,-0.000706,0.009894,0.011622,0.8513,0.124523,358.69,0,0,-0.002946,0.001899,0.164241,0.002569,bearish
2023-10-06,429.54,421.97,431.125,420.6,113213309,434.4615,441.4816,419.7993,0,0,1,0,0.011873,0.004819,-0.035868,-0.044532,-0.00596,0.024503,0.013118,1.8679,0.133764,364.7,1,0,0.016755,0.017947,0.176625,-0.004882,bearish
2023-10-09,432.29,427.58,432.88,427.0101,80374362,433.6535,440.989,420.058,0,0,1,0,0.006402,0.011654,-0.036035,-0.037816,-0.004563,0.013579,0.013654,0.9945,0.133622,366.56,1,0,0.0051,0.014671,0.171764,0.001302,bearish
2023-10-10,434.54,432.94,437.22,432.53,78499268,433.081,440.524,420.2996,1,0,1,0,0.005205,0.030717,-0.025673,-0.036155,0.001504,0.010793,0.013606,0.7933,0.135113,368.59,1,1,0.005538,0.038516,0.169391,-0.000333,neutral
2023-10-11,436.32,435.64,436.58,433.18,62451736,432.5715,440.1208,420.5776,1,0,1,0,0.004096,0.027457,-0.022821,-0.039345,0.002531,0.007792,0.013123,0.5938,0.136214,371.22,1,1,0.007135,0.031883,0.170922,-0.003039,neutral
2023-10-12,433.66,436.95,437.335,431.23,80654230,431.7365,439.7914,420.8313,1,0,1,0,-0.006096,0.021578,-0.037081,-0.04732,0.001444,0.014078,0.013275,1.0605,0.132209,369.93,1,1,-0.003475,0.031336,0.168173,-0.002621,neutral
2023-10-13,431.5,435.21,436.45,429.88,95201132,431.143,439.4446,421.0818,1,0,1,0,-0.004981,0.004563,-0.026772,-0.045734,0.003574,0.015226,0.013408,1.1356,0.122569,365.28,1,0,-0.01257,0.00159,0.162955,0.007589,neutral
2023-10-16,436.04,433.82,437.14,433.57,75433194,430.7635,439.2292,421.3788,1,0,1,0,0.010521,0.008675,-0.017109,-0.035694,0.005377,0.008187,0.013258,0.6175,0.129469,369.41,1,1,0.011306,0.007775,0.168436,-0.000785,neutral
2023-10-17,436.02,432.81,438.14,432.45,75232708,430.429,438.9354,421.6416,1,0,1,0,-4.6e-05,0.003406,-0.015111,-0.040026,-0.007408,0.01305,0.012857,1.015,0.129418,368.2,1,1,-0.003275,-0.001058,0.168663,0.003229,neutral
2023-10-18,430.21,434.19,435.18,429.09,93559798,430.0075,438.5646,421.8806,1,0,1,0,-0.013325,-0.014003,-0.019218,-0.055397,-0.004197,0.014156,0.013126,1.0785,0.133822,363.37,1,0,-0.013118,-0.021146,0.167248,-0.000207,neutral
2023-10-19,426.43,430.95,432.82,425.725,121295457,429.7595,438.1782,422.1086,0,0,1,0,-0.008786,-0.016672,-0.011498,-0.063841,0.00172,0.016638,0.0138,1.2057,0.12417,359.97,0,0,-0.009357,-0.026924,0.156817,0.000571,bearish
2023-10-20,421.19,425.98,426.54,421.08,122919874,429.298,437.6838,422.2958,0,0,0,0,-0.012288,-0.023893,-0.021444,-0.069173,-0.001055,0.012963,0.012646,1.0251,0.13098,354.6,0,0,-0.014918,-0.029238,0.165992,0.00263,bearish
2023-10-23,420.46,419.61,424.45,417.8,91840945,428.7095,437.18,422.5012,0,0,0,0,-0.001733,-0.035731,-0.027231,-0.079795,-0.003751,0.015816,0.01287,1.2289,0.129492,355.67,0,0,0.003017,-0.037194,0.165386,-0.00475,bearish
2023-10-24,423.63,422.65,424.82,420.74,78564239,428.597,436.6904,422.6789,0,0,1,0,0.007539,-0.028416,-0.005283,-0.074619,0.005209,0.009631,0.012754,0.7551,0.122874,359.13,0,0,0.009728,-0.024633,0.15973,-0.002189,bearish
2023-10-25,417.55,421.89,421.92,417.015,93911198,428.172,436.1836,422.8274,0,0,0,0,-0.014352,-0.029427,-0.019951,-0.085283,-0.004107,0.011747,0.013149,0.8934,0.132729,350.34,0,0,-0.024476,-0.035859,0.183286,0.010124,bearish
2023-10-26,412.55,416.45,417.325,411.6,115062041,427.3735,435.6418,422.9372,0,0,0,0,-0.011975,-0.032549,-0.037268,-0.083487,-0.002634,0.013877,0.013129,1.057,0.135688,343.66,0,0,-0.019067,-0.045309,0.191303,0.007092,bearish
2023-10-27,410.68,414.19,414.6,409.21,107367671,426.5335,435.1296,423.013,0,0,0,0,-0.004533,-0.024953,-0.0393,-0.085019,0.003975,0.013125,0.012919,1.0159,0.136005,345.31,0,0,0.004801,-0.026199,0.192624,-0.009334,bearish
2023-10-30,415.59,413.56,416.68,408.91,86560987,425.9475,434.7114,423.1062,0,0,0,0,0.011956,-0.011583,-0.027427,-0.069873,0.007013,0.018696,0.01397,1.3383,0.144644,349.2,0,0,0.011265,-0.018191,0.194905,0.000691,bearish
2023-10-31,418.2,416.18,418.53,414.21,79631900,425.778,434.2886,423.2046,0,0,0,0,0.00628,-0.012818,-0.008041,-0.072131,0.00142,0.01033,0.013698,0.7541,0.139651,350.87,0,0,0.004782,-0.023,0.186572,0.001498,bearish
2023-11-01,422.66,419.2,423.5,418.6499,98068115,425.678,433.9788,423.3291,0,0,0,0,0.010665,0.012238,-0.00471,-0.058139,0.002391,0.011475,0.01343,0.8544,0.142567,356.96,0,0,0.017357,0.018896,0.190684,-0.006692,bearish
2023-11-02,430.76,426.58,430.915,426.56,94838909,425.991,433.7334,423.5254,1,0,1,1,0.019164,0.04414,0.014747,-0.033629,0.009275,0.01011,0.012777,0.7913,0.158037,363.44,1,0,0.018153,0.057557,0.201154,0.001011,neutral
2023-11-03,434.69,433.14,436.29,433.01,99620775,426.2485,433.6894,423.7557,1,1,1,1,0.009123,0.058464,0.01199,-0.025162,0.005525,0.007546,0.012235,0.6168,0.155788,367.71,1,1,0.011749,0.064869,0.196673,-0.002626,bullish
2023-11-06,435.69,435.47,436.1498,433.68,67216066,426.4185,433.6038,423.9548,1,1,1,1,0.0023,0.048365,0.007865,-0.022349,0.001794,0.005669,0.011221,0.5052,0.154445,369.21,1,1,0.004079,0.057302,0.196386,-0.001779,bullish
2023-11-07,436.93,435.69,437.585,434.51,64256114,426.538,433.4872,424.1362,1,1,1,1,0.002846,0.044787,0.0055,-0.024949,0.0,0.007038,0.010961,0.6421,0.1537,372.7,1,1,0.009453,0.062217,0.198216,-0.006607,bullish
2023-11-08,437.25,437.55,438.09,434.87,61731027,426.5845,433.249,424.3215,1,1,1,1,0.000732,0.034519,0.002131,-0.012735,0.001419,0.007364,0.010523,0.6998,0.153056,372.94,1,1,0.000644,0.044767,0.196703,8.8e-05,bullish
2023-11-09,433.84,438.43,438.47,433.4,83071417,426.5935,432.9056,424.489,1,1,1,1,-0.007799,0.00715,0.000415,-0.013193,0.002699,0.011686,0.010304,1.1341,0.154097,370.07,1,1,-0.007696,0.018242,0.198336,-0.000103,bullish
2023-11-10,440.61,435.98,440.93,433.8335,89558054,427.049,432.7108,424.6683,1,1,1,1,0.015605,0.013619,0.021112,0.009902,0.004933,0.016106,0.010602,1.5191,0.162191,378.39,1,1,0.022482,0.029045,0.207235,-0.006877,bullish
2023-11-13,440.19,439.23,441.33,438.42,52192568,427.2565,432.4908,424.8408,1,1,1,1,-0.000953,0.010328,0.009517,0.008454,-0.003132,0.006611,0.009394,0.7037,0.158414,377.21,1,1,-0.003118,0.021668,0.204779,0.002165,bullish
2023-11-14,448.73,446.32,450.06,446.09,97130503,427.892,432.4806,425.0815,1,1,1,1,0.019401,0.027007,0.02915,0.021373,0.013926,0.008847,0.009245,0.9569,0.171767,385.33,1,1,0.021526,0.033888,0.216162,-0.002125,bullish
2023-11-15,449.68,450.11,451.38,448.8,77327573,428.8655,432.5498,425.2975,1,1,1,1,0.002117,0.028428,0.045257,0.026315,0.003075,0.005737,0.008671,0.6616,0.162557,385.62,1,1,0.000753,0.034,0.208447,0.001364,bullish
2023-11-16,450.23,449.22,450.56,448.12,66654468,430.0555,432.6574,425.4946,1,1,1,1,0.001223,0.037779,0.055812,0.016252,-0.001023,0.005419,0.008202,0.6607,0.157336,385.95,1,1,0.000856,0.042911,0.203493,0.000367,bullish
2023-11-17,450.79,450.24,451.42,449.29,83193902,431.5355,432.7628,425.6647,1,1,1,1,0.001244,0.023104,0.070277,0.031816,2.2e-05,0.004725,0.00792,0.5966,0.147121,386.04,1,1,0.000233,0.020217,0.19196,0.001011,bullish
2023-11-20,454.26,450.53,455.125,450.52,69614633,433.2255,432.879,425.8742,1,1,1,1,0.007698,0.031963,0.080388,0.032479,-0.000577,0.010137,0.008367,1.2115,0.146557,390.74,1,1,0.012175,0.035869,0.193886,-0.004477,bullish
2023-11-21,453.27,453.1842,454.131,451.9599,49244639,434.7075,433.0246,426.0914,1,1,1,1,-0.002179,0.010117,0.069967,0.023737,-0.002368,0.00479,0.008142,0.5883,0.147396,388.47,1,1,-0.005809,0.008149,0.196401,0.00363,bullish
2023-11-22,455.02,454.98,456.38,453.8895,59446573,436.581,433.1948,426.2906,1,1,1,1,0.003861,0.011875,0.089738,0.013047,0.003773,0.005473,0.007953,0.6882,0.131477,390.06,1,1,0.004093,0.011514,0.164594,-0.000232,bullish
2023-11-24,455.3,455.07,455.5,454.73,29667375,438.7185,433.2936,426.5139,1,1,1,1,0.000615,0.011261,0.103624,0.009512,0.00011,0.001691,0.006954,0.2432,0.117545,389.51,1,1,-0.00141,0.009224,0.139463,0.002025,bullish
2023-11-27,454.48,454.65,455.4901,454.0799,50412985,440.9085,433.5158,426.7508,1,1,1,1,-0.001801,0.008186,0.106652,0.009171,-0.001428,0.003103,0.005653,0.5489,0.114991,389.17,1,1,-0.000873,0.008108,0.141687,-0.000928,bullish
2023-11-28,454.93,454.08,456.27,453.5,62083811,442.8755,433.7418,426.9852,1,1,1,1,0.00099,0.001475,0.094661,0.008289,-0.00088,0.006089,0.005601,1.0871,0.112907,390.19,1,1,0.002621,-0.001408,0.140763,-0.001631,bullish
2023-11-29,454.61,457.15,458.32,454.2,63140992,444.696,433.9798,427.1942,1,1,1,1,-0.000703,0.002956,0.087064,0.011954,0.00488,0.009063,0.005623,1.6118,0.114184,389.81,1,1,-0.000974,0.003449,0.142649,0.000271,bullish
2023-11-30,456.4,455.48,456.76,453.34,79752700,446.383,434.335,427.413,1,1,1,1,0.003937,0.003033,0.079828,0.022814,0.001914,0.007493,0.005798,1.2923,0.111625,388.83,1,1,-0.002514,-0.003153,0.137843,0.006451,bullish
2023-12-01,459.1,455.77,459.65,455.16,88983400,447.8,434.8892,427.6385,1,1,1,1,0.005916,0.008346,0.065791,0.032033,-0.00138,0.00978,0.006234,1.5688,0.096755,389.94,1,1,0.002855,0.001104,0.127988,0.003061,bullish
2023-12-04,456.69,455.6,459.1206,454.34,72430888,448.9,435.4146,427.8806,1,1,1,1,-0.005249,0.004863,0.050611,0.025072,-0.007624,0.010468,0.006809,1.5374,0.098543,386.32,1,1,-0.009283,-0.007323,0.131885,0.004034,bullish
2023-12-05,456.6,455.26,457.59,454.87,69793469,449.9455,435.902,428.1273,1,1,1,1,-0.000197,0.003671,0.047993,0.018174,-0.003131,0.005957,0.006391,0.9321,0.098997,387.29,1,1,0.002511,-0.007432,0.131749,-0.002708,bullish
2023-12-06,454.76,458.81,458.84,454.31,69124685,450.837,436.4796,428.4056,1,1,1,1,-0.00403,0.00033,0.040807,0.019664,0.00484,0.009961,0.006908,1.442,0.101518,385.05,0,1,-0.005784,-0.012211,0.132065,0.001754,bullish
2023-12-07,458.23,456.91,458.9,456.29,66475446,451.886,437.1232,428.7041,1,1,1,1,0.00763,0.00401,0.047982,0.026248,0.004728,0.005696,0.00693,0.8219,0.103293,390.43,1,1,0.013972,0.004115,0.138928,-0.006342,bullish
2023-12-08,460.2,457.46,460.745,457.21,82769404,453.204,437.7568,429.0018,1,1,1,1,0.004299,0.002396,0.06076,0.021849,-0.00168,0.007681,0.007529,1.0202,0.096176,392.17,1,1,0.004457,0.005719,0.133916,-0.000158,bullish
2023-12-11,461.99,459.69,462.17,459.47,64895247,454.273,438.447,429.3298,1,1,1,1,0.00389,0.011605,0.048524,0.041997,-0.001108,0.005844,0.007803,0.7489,0.084191,395.52,1,1,0.008542,0.023814,0.115187,-0.004652,bullish
2023-12-12,464.1,461.63,464.2,460.6,68327617,455.4685,439.1828,429.6617,1,1,1,1,0.004567,0.016426,0.054317,0.046142,-0.000779,0.007757,0.00797,0.9733,0.083577,398.67,1,1,0.007964,0.029384,0.115078,-0.003397,bullish
2023-12-13,470.5,464.49,470.7599,464.12,93221960,456.557,440.161,430.0329,1,1,1,1,0.01379,0.034612,0.048515,0.062772,0.00084,0.014112,0.008475,1.6651,0.070306,403.74,1,1,0.012717,0.048539,0.099653,0.001073,bullish
2023-12-14,472.01,472.5,473.73,469.25,118424368,457.6735,441.108,430.4192,1,1,1,1,0.003209,0.030072,0.049658,0.076076,0.004251,0.009491,0.008675,1.0941,0.07036,403.39,1,1,-0.000867,0.033194,0.100158,0.004076,bullish
2023-12-15,469.33,469.49,470.7,467.4263,141553673,458.6285,442.0046,430.7768,1,1,1,1,-0.005678,0.019839,0.042423,0.087948,-0.005339,0.006975,0.008394,0.831,0.075984,405.34,1,1,0.004834,0.033582,0.100413,-0.010512,bullish
2023-12-18,471.97,470.98,472.98,469.8929,70375285,459.6875,442.8532,431.1158,1,1,1,1,0.005625,0.021602,0.046984,0.096534,0.003516,0.006541,0.008002,0.8174,0.076923,407.08,1,1,0.004293,0.029227,0.100256,0.001332,bullish
2023-12-19,474.84,472.53,474.92,472.45,55261805,460.7165,443.7042,431.4676,1,1,1,1,0.006081,0.023142,0.045304,0.098582,0.001187,0.005202,0.007926,0.6563,0.075636,409.16,1,1,0.00511,0.026312,0.094414,0.000971,bullish
2023-12-20,468.26,473.96,475.895,467.82,102920959,461.466,444.3786,431.8176,1,1,1,1,-0.013857,-0.004761,0.033071,0.099512,-0.001853,0.017245,0.008654,1.9927,0.094023,403.08,1,1,-0.01486,-0.001635,0.109269,0.001003,bullish
2023-12-21,472.7,471.33,472.975,468.84,86136465,462.35,445.1062,432.1864,1,1,1,1,0.009482,0.001462,0.038855,0.109494,0.006556,0.008748,0.00896,0.9763,0.09779,407.77,1,1,0.011635,0.010858,0.114411,-0.002153,bullish
2023-12-22,473.65,473.86,475.38,471.7,67160419,463.2675,445.906,432.5969,1,1,1,1,0.00201,0.009205,0.040303,0.105316,0.002454,0.007769,0.008968,0.8663,0.097671,408.38,1,1,0.001496,0.0075,0.11365,0.000514,bullish
2023-12-26,475.65,474.07,476.58,473.99,55386952,464.326,446.789,433.0456,1,1,1,1,0.004223,0.007797,0.046581,0.112684,0.000887,0.005445,0.008928,0.6099,0.096916,410.88,1,1,0.006122,0.009335,0.113711,-0.001899,bullish
2023-12-27,476.51,475.44,476.66,474.89,67999311,465.405,447.5984,433.5014,1,1,1,1,0.001808,0.003517,0.047436,0.115139,-0.000442,0.003715,0.008524,0.4358,0.096816,411.5,1,1,0.001509,0.005719,0.113792,0.000299,bullish
2023-12-28,476.69,476.88,477.55,476.26,77158116,466.509,448.4118,433.9262,1,1,1,1,0.000378,0.018003,0.048569,0.130696,0.000776,0.002706,0.007384,0.3665,0.096444,411.3,1,1,-0.000486,0.020393,0.113598,0.000864,bullish
2023-12-29,475.31,476.49,477.03,473.3,122133149,467.4545,449.3138,434.3563,1,1,1,1,-0.002895,0.005521,0.041433,0.119272,-0.00042,0.007848,0.007219,1.0871,0.098014,409.52,1,1,-0.004328,0.004292,0.11488,0.001433,bullish
2024-01-02,472.65,472.16,473.67,470.49,122985393,468.132,450.2382,434.739,1,1,1,1,-0.005596,-0.002111,0.029514,0.113428,-0.006627,0.006728,0.007195,0.9351,0.100473,402.59,1,1,-0.016922,-0.014178,0.134385,0.011326,bullish
2024-01-03,468.79,470.43,471.19,468.17,103577866,468.737,451.1902,435.133,1,1,1,1,-0.008167,-0.014422,0.026495,0.091377,-0.004697,0.006442,0.007185,0.8966,0.103571,398.33,0,1,-0.010581,-0.030544,0.135871,0.002414,bullish
2024-01-04,467.28,468.3,470.96,467.05,84202339,469.271,452.1266,435.5007,0,1,1,1,-0.003221,-0.01937,0.02339,0.080941,-0.001045,0.008368,0.007501,1.1156,0.104706,396.28,0,1,-0.005146,-0.036987,0.137851,0.001925,neutral
2024-01-05,467.92,467.49,470.44,466.43,86118913,469.929,453.0124,435.8457,0,1,1,1,0.00137,-0.018398,0.028938,0.076817,0.000449,0.00857,0.006634,1.2918,0.102892,396.75,0,1,0.001186,-0.035376,0.13539,0.000184,neutral
2024-01-08,474.6,468.43,474.75,468.3,74667074,470.7475,454.1534,436.2582,1,1,1,1,0.014276,-0.001494,0.035724,0.087734,0.00109,0.01359,0.007118,1.9092,0.11049,404.95,1,1,0.020668,-0.011159,0.145043,-0.006392,bullish
2024-01-09,473.88,471.87,474.93,471.35,65613439,471.4315,455.38,436.6618,1,1,1,1,-0.001517,0.002602,0.029726,0.092745,-0.005752,0.007555,0.007097,1.0645,0.110646,405.75,1,1,0.001976,0.007849,0.144715,-0.003493,bullish
2024-01-10,476.56,474.16,477.4481,473.87,67300640,472.16,456.6976,437.0658,1,1,1,1,0.005655,0.016575,0.031537,0.104426,0.000591,0.007508,0.007303,1.0281,0.111329,408.5,1,1,0.006778,0.025532,0.143754,-0.001123,bullish
2024-01-11,476.35,477.59,478.12,472.26,77910013,472.7725,457.9128,437.4651,1,1,1,1,-0.000441,0.01941,0.026395,0.092446,0.002161,0.012302,0.008162,1.5072,0.110953,409.35,1,1,0.002081,0.032982,0.14183,-0.002522,bullish
2024-01-12,476.68,477.84,478.6,475.23,58026420,473.0815,459.0824,437.8705,1,1,1,1,0.000693,0.018721,0.013135,0.093253,0.003128,0.00707,0.008598,0.8223,0.100828,409.56,1,1,0.000513,0.032287,0.135384,0.00018,bullish
2024-01-16,474.93,475.26,476.6098,473.06,84814870,473.2275,460.1278,438.2384,1,1,1,1,-0.003671,0.000695,0.006186,0.103949,-0.002979,0.007474,0.008561,0.873,0.101475,409.52,1,1,-9.8e-05,0.011285,0.135292,-0.003573,bullish
2024-01-17,472.29,471.82,472.79,469.87,68843871,473.3755,460.9584,438.5814,0,1,1,1,-0.005559,-0.003355,0.006307,0.107544,-0.006548,0.006183,0.008506,0.7269,0.101382,407.21,1,1,-0.005641,0.003598,0.136223,8.2e-05,neutral
2024-01-18,476.49,474.01,477.06,472.42,91856248,473.6015,461.7944,438.9168,1,1,1,1,0.008893,-0.000147,0.009577,0.131295,0.003642,0.009738,0.008836,1.1021,0.104243,412.99,1,1,0.014194,0.010991,0.144307,-0.005301,bullish
2024-01-19,482.43,477.65,482.72,476.5374,110834483,473.981,462.7292,439.2743,1,1,1,1,0.012466,0.012764,0.015984,0.147386,0.002434,0.012816,0.009281,1.3809,0.110943,421.18,1,1,0.019831,0.028899,0.15867,-0.007365,bullish
2024-01-22,483.45,484.01,485.22,482.78,75742531,474.7405,463.6596,439.6482,1,1,1,1,0.002114,0.014202,0.032439,0.141208,0.003275,0.005047,0.008928,0.5653,0.096311,421.73,1,1,0.001306,0.029715,0.146373,0.000808,bullish
2024-01-23,484.86,484.01,485.105,482.89,49699297,475.3485,464.6118,440.0344,1,1,1,1,0.002917,0.020908,0.025725,0.161202,0.001158,0.004568,0.008026,0.5692,0.091952,423.48,1,1,0.00415,0.034089,0.142431,-0.001233,bullish
2024-01-24,485.39,487.81,488.77,484.8819,81725039,475.9355,465.6428,440.4154,1,1,1,1,0.001093,0.027737,0.024786,0.17656,0.006084,0.00801,0.008072,0.9923,0.091912,425.83,1,1,0.005549,0.045726,0.143003,-0.004456,bullish
2024-01-25,488.03,487.575,488.305,485.39,72504989,476.5545,466.5912,440.8076,1,1,1,1,0.005439,0.024219,0.026028,0.188346,0.004502,0.005973,0.007918,0.7544,0.092532,426.35,1,1,0.001221,0.032349,0.142235,0.004218,bullish
2024-01-26,487.41,487.59,489.12,486.54,77030572,477.0995,467.5356,441.196,1,1,1,1,-0.00127,0.010323,0.022875,0.172815,-0.000902,0.005293,0.007217,0.7334,0.092946,423.81,1,1,-0.005958,0.006244,0.144927,0.004688,bullish
2024-01-29,491.27,487.73,491.415,487.17,61322751,477.8285,468.3864,441.6121,1,1,1,1,0.007919,0.016175,0.030586,0.174725,0.000657,0.008641,0.007374,1.1718,0.095915,428.15,1,1,0.01024,0.015223,0.147934,-0.002321,bullish
2024-01-30,490.89,490.56,491.62,490.11,57658386,478.6075,469.2106,441.9992,1,1,1,1,-0.000774,0.012437,0.032779,0.16143,-0.001445,0.003076,0.006935,0.4435,0.094912,425.3,1,1,-0.006657,0.004298,0.149492,0.005883,bullish
2024-01-31,482.88,488.62,489.0813,482.86,126011061,479.119,469.8636,442.3513,1,1,1,1,-0.016317,-0.005171,0.021644,0.120995,-0.004624,0.012884,0.007605,1.6941,0.112099,416.97,1,1,-0.019586,-0.020806,0.154289,0.003269,bullish
