activation_start,cancel_time,exit_time,n_total,n_traded,n_cancelled,trigger_rate,n_win,n_loss,n_time_exit,win_rate,loss_rate,time_exit_rate,expectancy_r,mean_pnl_r,median_pnl_r,profit_factor,max_single_loss_r,avg_hold_bars,target_hit_rate,stop_hit_rate,vs_baseline_expectancy_r,slippage_adj_expectancy_r
13:15,13:30,15:00,5760,3589,2171,0.6230902777777778,268,2,3319,0.07467261075508498,0.0005572582892170521,0.9247701309556979,0.7339279581968652,0.7339279581968652,0.6483646926021447,268.0,-1.0,87.70130955697967,0.07467261075508498,0.0005572582892170521,0.3059953276918168,0.6339279581968652
12:45,13:30,14:30,5760,3761,1999,0.6529513888888889,255,3,3503,0.06780111672427545,0.0007976601967561818,0.9314012230789683,0.7325571670031644,0.7325571670031644,0.6306530668957963,170.0,-1.0,85.71523530975804,0.06780111672427545,0.0007976601967561818,0.30462453649811605,0.6325571670031644
14:00,14:30,MOC,5760,3793,1967,0.6585069444444445,314,5,3474,0.08278407592934353,0.001318217769575534,0.9158977063010809,0.7321515719144024,0.7321515719144024,0.6528809667387759,125.6,-1.0,102.47350382283153,0.08278407592934353,0.001318217769575534,0.304218941409354,0.6321515719144024
13:45,14:00,14:15,5760,3646,2114,0.6329861111111111,205,0,3441,0.05622600109709271,0.0,0.9437739989029073,0.7320347279350824,0.7320347279350824,0.6500765608035985,,-0.41376538574820393,25.039495337356005,0.05622600109709271,0.0,0.304102097430034,0.6320347279350824
13:00,13:15,14:00,5760,3487,2273,0.6053819444444445,178,2,3307,0.051046745053054204,0.0005735589331803843,0.9483796960137654,0.7317215502998853,0.7317215502998853,0.6430275263205307,178.0,-1.0,50.06079724691712,0.051046745053054204,0.0005735589331803843,0.3037889197948369,0.6317215502998853
12:45,13:30,15:45,5760,3761,1999,0.6529513888888889,303,13,3445,0.08056367987237437,0.0034565275192767883,0.9159797926083488,0.7314602102502371,0.7314602102502371,0.6450215302602489,46.61538461538461,-1.0,149.69130550385535,0.08056367987237437,0.0034565275192767883,0.30352757974518874,0.6314602102502371
13:15,14:00,15:30,5760,3758,2002,0.6524305555555555,286,6,3466,0.07610431080361894,0.0015965939329430547,0.922299095263438,0.7306214201928763,0.7306214201928763,0.6345468228516298,95.33333333333333,-1.0,112.52527940393827,0.07610431080361894,0.0015965939329430547,0.302688789687828,0.6306214201928764
13:00,13:15,14:45,5760,3487,2273,0.6053819444444445,260,3,3224,0.07456266131344996,0.0008603383997705764,0.9245770002867795,0.729860322674388,0.729860322674388,0.642110687565605,173.33333333333334,-1.0,87.35790077430455,0.07456266131344996,0.0008603383997705764,0.3019276921693397,0.6298603226743881
13:45,14:30,14:30,5760,3831,1929,0.6651041666666667,245,0,3586,0.06395197076481336,0.0,0.9360480292351866,0.7293380594893528,0.7293380594893528,0.6178406439688138,,-0.7424919693170915,36.53484729835552,0.06395197076481336,0.0,0.30140542898430445,0.6293380594893528
14:00,14:30,15:30,5760,3793,1967,0.6585069444444445,278,3,3512,0.07329290798839969,0.0007909306617453203,0.925916161349855,0.728575573973757,0.728575573973757,0.6266423770602111,185.33333333333334,-1.0,75.58265225415239,0.07329290798839969,0.0007909306617453203,0.3006429434687087,0.6285755739737571
