ticker,name,primary_exchange,latest_close,latest_close_date,average_daily_volume,average_daily_dollar_volume,price_bucket,adv_dollar_bucket,recent_gap_frequency_proxy,recent_range_expansion_proxy,overnight_planning_suitability_score,include_in_working_universe,exclusion_reason
BAP,Credicorp LTD,XNYS,330.24,2026-03-24,471207,158740661,price_200_500,adv_100m_plus,0.5806,0.028476,0.6016,True,
RPC,"Ridgepost Capital, Inc.",XNYS,7.05,2026-03-24,982939,7769396,price_5_10,adv_5m_20m,0.7857,0.05471,0.6014,True,
ATEC,"Alphatec Holdings, Inc.",XNAS,11.75,2026-03-24,2994251,46560552,price_10_20,adv_20m_50m,0.5161,0.049023,0.6014,True,
APPN,Appian Corporation Class A Common Stock,XNAS,24.33,2026-03-24,1022349,28130107,price_20_40,adv_20m_50m,0.5968,0.048729,0.6013,True,
LVS,Las Vegas Sands Corp.,XNYS,54.9,2026-03-24,5308370,307499872,price_40_80,adv_100m_plus,0.5161,0.027582,0.6013,True,
WWD,"Woodward, Inc.",XNAS,368.99,2026-03-24,629829,225802337,price_200_500,adv_100m_plus,0.4839,0.031273,0.6009,True,
CHKP,Check Point Software Technologies Ltd,XNAS,144.53,2026-03-24,1244954,212165121,price_80_200,adv_100m_plus,0.5161,0.030056,0.6002,True,
SPSC,"SPS Commerce, Inc.",XNAS,56.3,2026-03-24,733614,51490961,price_40_80,adv_50m_100m,0.5645,0.04203,0.6001,True,
LYV,Live Nation Entertainment Inc.,XNYS,152.7,2026-03-24,2844769,432813838,price_80_200,adv_100m_plus,0.4355,0.030234,0.6,True,
SONO,"Sonos, Inc. Common Stock",XNAS,13.48,2026-03-24,1718353,26695000,price_10_20,adv_20m_50m,0.6452,0.043867,0.6,True,
AJG,Arthur J. Gallagher & Co.,XNYS,216.28,2026-03-24,2338320,538518259,price_200_500,adv_100m_plus,0.4194,0.029942,0.5999,True,
WFC,Wells Fargo & Co.,XNYS,79.61,2026-03-24,16619918,1433605796,price_40_80,adv_100m_plus,0.4516,0.025979,0.5998,True,
DBI,Designer Brands Inc.,XNYS,5.27,2026-03-24,798778,5566749,price_5_10,adv_5m_20m,0.7419,0.067859,0.5996,True,
ARE,"Alexandria Real Estate Equities, Inc.",XNYS,47.38,2026-03-24,2461318,130859326,price_40_80,adv_100m_plus,0.5161,0.033609,0.5994,True,
WHD,"Cactus, Inc.",XNYS,48.32,2026-03-24,1008144,52780106,price_40_80,adv_50m_100m,0.6129,0.036652,0.5994,True,
SPGI,S&P Global Inc.,XNYS,411.2,2026-03-24,2486566,1127228334,price_200_500,adv_100m_plus,0.4516,0.026409,0.5991,True,
CAKE,Cheesecake Factory (The),XNAS,56.99,2026-03-24,1354176,80655068,price_40_80,adv_50m_100m,0.5645,0.035105,0.599,True,
PNFP,"Pinnacle Financial Partners, Inc.",XNYS,84.1,2026-03-24,1759097,165710855,price_80_200,adv_100m_plus,0.5,0.032675,0.5988,True,
BAM,Brookfield Asset Management Ltd.,XNYS,42.87,2026-03-24,3371171,164282805,price_40_80,adv_100m_plus,0.5645,0.028855,0.5987,True,
CMC,Commercial Metals Company,XNYS,63.81,2026-03-24,1228355,89123401,price_40_80,adv_50m_100m,0.5968,0.031157,0.5986,True,
IMMX,"Immix Biopharma, Inc. Common Stock",XNAS,8.57,2026-03-24,886572,6141417,price_5_10,adv_5m_20m,0.629,0.085066,0.5984,True,
BF.B,Brown-Forman Corporation Class B,XNYS,22.8,2026-03-24,5412160,144922440,price_20_40,adv_100m_plus,0.5161,0.032613,0.5984,True,
PFSI,"PennyMac Financial Services, Inc. Common Stock",XNYS,84.3,2026-03-24,828725,85383009,price_80_200,adv_50m_100m,0.5484,0.035673,0.5983,True,
UNH,UNITEDHEALTH GROUP INCORPORATED (Delaware),XNYS,272.28,2026-03-24,9355587,2785258740,price_200_500,adv_100m_plus,0.4032,0.026963,0.5983,True,
FITB,Fifth Third Bancorp,XNAS,45.99,2026-03-24,11952586,594435056,price_40_80,adv_100m_plus,0.4839,0.026027,0.5979,True,
MTN,"Vail Resorts, Inc.",XNYS,130.01,2026-03-24,957172,131271262,price_80_200,adv_100m_plus,0.4677,0.036916,0.5978,True,
CMPX,"Compass Therapeutics, Inc. Common Stock",XNAS,5.33,2026-03-24,2158766,12441278,price_5_10,adv_5m_20m,0.629,0.061245,0.5977,True,
HEI,HEICO Corporation,XNYS,280.69,2026-03-24,588825,191243093,price_200_500,adv_100m_plus,0.5645,0.027348,0.5976,True,
TTWO,Take-Two Interactive Software Inc,XNAS,191.37,2026-03-24,2152850,464343704,price_80_200,adv_100m_plus,0.3871,0.031065,0.5974,True,
ARCB,ArcBest Corporation,XNAS,94.6,2026-03-24,357626,33399218,price_80_200,adv_20m_50m,0.5968,0.044711,0.5971,True,
SITE,"SiteOne Landscape Supply, Inc.",XNYS,140.02,2026-03-24,643311,91615223,price_80_200,adv_50m_100m,0.5645,0.032842,0.5969,True,
NTAP,"NetApp, Inc",XNAS,104.31,2026-03-24,2374541,240739391,price_80_200,adv_100m_plus,0.5,0.029351,0.5968,True,
THO,"Thor Industries, Inc.",XNYS,83.07,2026-03-24,633297,63144639,price_80_200,adv_50m_100m,0.6129,0.033487,0.5967,True,
JCI,Johnson Controls International plc,XNYS,136.43,2026-03-24,5096333,646545876,price_80_200,adv_100m_plus,0.5161,0.023347,0.5966,True,
PACS,"PACS Group, Inc.",XNYS,33.71,2026-03-24,1011019,38050882,price_20_40,adv_20m_50m,0.5484,0.047908,0.5966,True,
ACM,Aecom,XNYS,88.85,2026-03-24,1471317,140738116,price_80_200,adv_100m_plus,0.5323,0.031362,0.5964,True,
OMDA,"Omada Health, Inc. Common Stock",XNAS,13.4,2026-03-24,1379645,19254848,price_10_20,adv_5m_20m,0.5323,0.064881,0.5964,True,
AGCO,AGCO Corporation,XNYS,116.37,2026-03-24,785807,94958415,price_80_200,adv_50m_100m,0.5806,0.031241,0.5959,True,
COLD,"Americold Realty Trust, Inc.",XNYS,11.33,2026-03-24,4914412,62576115,price_10_20,adv_50m_100m,0.5806,0.036387,0.5956,True,
CLDX,"Celldex Therapeutics, Inc",XNAS,31.19,2026-03-24,851186,23568037,price_20_40,adv_20m_50m,0.5968,0.050329,0.5956,True,
NFLX,NetFlix Inc,XNAS,90.92,2026-03-24,47408465,4186935286,price_80_200,adv_100m_plus,0.3871,0.026953,0.5954,True,
HNGE,"Hinge Health, Inc.",XNYS,40.91,2026-03-24,1219070,50349242,price_40_80,adv_50m_100m,0.4839,0.049362,0.5954,True,
GCT,GigaCloud Technology Inc Class A Ordinary Shares,XNAS,42.02,2026-03-24,596456,24562023,price_40_80,adv_20m_50m,0.5645,0.054215,0.5953,True,
TKO,"TKO Group Holdings, Inc.",XNYS,193.48,2026-03-24,993614,204390040,price_80_200,adv_100m_plus,0.5161,0.029526,0.5952,True,
IMVT,"Immunovant, Inc. Common Stock",XNAS,23.84,2026-03-24,1376917,35693604,price_20_40,adv_20m_50m,0.5806,0.044732,0.595,True,
SKY,"Champion Homes, Inc.",XNYS,74.73,2026-03-24,705860,61347080,price_40_80,adv_50m_100m,0.5806,0.036652,0.5949,True,
ITRI,Itron Inc,XNAS,92.69,2026-03-24,940178,90222908,price_80_200,adv_50m_100m,0.5484,0.033941,0.5948,True,
FIS,"Fidelity National Information Services, Inc.",XNYS,49.14,2026-03-24,4743282,253169157,price_40_80,adv_100m_plus,0.4839,0.029564,0.5946,True,
BWA,BorgWarner Inc.,XNYS,55.01,2026-03-24,2951818,161052678,price_40_80,adv_100m_plus,0.5484,0.029421,0.5944,True,
EBAY,eBay Inc,XNAS,89.1,2026-03-24,5127866,455119818,price_80_200,adv_100m_plus,0.3548,0.031778,0.5944,True,
EVLV,"Evolv Technologies Holdings, Inc. Class A Common Stock",XNAS,5.7,2026-03-24,3014124,17569954,price_5_10,adv_5m_20m,0.6129,0.053297,0.5941,True,
GPK,Graphic Packaging Holding Company,XNYS,8.98,2026-03-24,6871948,85180329,price_5_10,adv_50m_100m,0.4839,0.040146,0.5938,True,
ANDG,Andersen Group Inc.,XNYS,26.67,2026-03-24,338838,8057563,price_20_40,adv_5m_20m,0.6129,0.075401,0.5938,True,
PODD,Insulet Corporation,XNAS,225.5,2026-03-24,957135,243638774,price_200_500,adv_100m_plus,0.4516,0.031247,0.5937,True,
NEXT,NextDecade Corporation Common Stock,XNAS,7.23,2026-03-24,3717964,21684483,price_5_10,adv_20m_50m,0.5323,0.060533,0.5937,True,
